transaction,date,item_code,item,quantity,unit,payment_type,price,income
152088/JL/UTM/0922,09/13/2022 09:44:30,10001,PHOTO COPY HVS F4/A4S 70 GR,320.0,Sheet,Deposit Payment,"300,00",96000.0
152092/JL/UTM/0922,09/13/2022 09:57:04,10001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Deposit Payment,"250,00",2000.0
152097/JL/UTM/0922,09/13/2022 10:03:17,10001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Deposit Payment,"250,00",15000.0
152099/JL/UTM/0922,09/13/2022 10:20:15,10001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Deposit Payment,"250,00",10000.0
152101/JL/UTM/0922,09/13/2022 10:24:52,10001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Deposit Payment,"250,00",10000.0
152106/JL/UTM/0922,09/13/2022 11:06:30,10001,PHOTO COPY HVS F4/A4S 70 GR,348.0,Sheet,Deposit Payment,"250,00",87000.0
152107/JL/UTM/0922,09/13/2022 11:23:33,10001,PHOTO COPY HVS F4/A4S 70 GR,258.0,Sheet,Deposit Payment,"250,00",64500.0
152112/JL/UTM/0922,09/13/2022 12:28:09,10001,PHOTO COPY HVS F4/A4S 70 GR,330.0,Sheet,Deposit Payment,"250,00",82500.0
152114/JL/UTM/0922,09/13/2022 13:26:53,10001,PHOTO COPY HVS F4/A4S 70 GR,192.0,Sheet,Deposit Payment,"300,00",57600.0
152115/JL/UTM/0922,09/13/2022 13:27:31,10001,PHOTO COPY HVS F4/A4S 70 GR,46.0,Sheet,Deposit Payment,"300,00",13800.0
152116/JL/UTM/0922,09/13/2022 13:30:33,10001,PHOTO COPY HVS F4/A4S 70 GR,44.0,Sheet,Deposit Payment,"300,00",13200.0
152117/JL/UTM/0922,09/13/2022 13:34:34,10001,PHOTO COPY HVS F4/A4S 70 GR,122.0,Sheet,Deposit Payment,"300,00",36600.0
152120/JL/UTM/0922,09/13/2022 14:11:41,10001,PHOTO COPY HVS F4/A4S 70 GR,1.0,Sheet,Deposit Payment,"30000,00",30000.0
152123/JL/UTM/0922,09/13/2022 14:18:35,10001,PHOTO COPY HVS F4/A4S 70 GR,108.0,Sheet,Deposit Payment,"300,00",32400.0
152136/JL/UTM/0922,09/13/2022 15:24:34,10001,PHOTO COPY HVS F4/A4S 70 GR,400.0,Sheet,Deposit Payment,"250,00",100000.0
152142/JL/UTM/0922,09/13/2022 15:57:10,10001,PHOTO COPY HVS F4/A4S 70 GR,232.0,Sheet,Deposit Payment,"250,00",58000.0
152144/JL/UTM/0922,09/13/2022 16:30:26,10001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Deposit Payment,"250,00",10000.0
152159/JL/UTM/0922,09/14/2022 09:07:46,10001,PHOTO COPY HVS F4/A4S 70 GR,31.0,Sheet,Deposit Payment,"250,00",7750.0
152160/JL/UTM/0922,09/14/2022 09:15:13,10001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Deposit Payment,"250,00",1000.0
152168/JL/UTM/0922,09/14/2022 10:09:54,10001,PHOTO COPY HVS F4/A4S 70 GR,156.0,Sheet,Deposit Payment,"250,00",39000.0
152170/JL/UTM/0922,09/14/2022 10:27:55,10001,PHOTO COPY HVS F4/A4S 70 GR,38.0,Sheet,Deposit Payment,"250,00",9500.0
152172/JL/UTM/0922,09/14/2022 11:00:20,10001,PHOTO COPY HVS F4/A4S 70 GR,32.0,Sheet,Deposit Payment,"250,00",8000.0
152181/JL/UTM/0922,09/14/2022 11:12:58,10001,PHOTO COPY HVS F4/A4S 70 GR,165.0,Sheet,Deposit Payment,"300,00",49500.0
152182/JL/UTM/0922,09/14/2022 11:13:28,10001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Deposit Payment,"250,00",15000.0
152189/JL/UTM/0922,09/14/2022 12:31:48,10001,PHOTO COPY HVS F4/A4S 70 GR,130.0,Sheet,Deposit Payment,"250,00",32500.0
152192/JL/UTM/0922,09/14/2022 13:09:50,10001,PHOTO COPY HVS F4/A4S 70 GR,262.0,Sheet,Deposit Payment,"300,00",78600.0
152197/JL/UTM/0922,09/14/2022 13:57:23,10001,PHOTO COPY HVS F4/A4S 70 GR,77.0,Sheet,Deposit Payment,"250,00",19250.0
152203/JL/UTM/0922,09/14/2022 14:07:53,10001,PHOTO COPY HVS F4/A4S 70 GR,36.0,Sheet,Deposit Payment,"250,00",9000.0
152204/JL/UTM/0922,09/14/2022 14:11:25,10001,PHOTO COPY HVS F4/A4S 70 GR,153.0,Sheet,Deposit Payment,"250,00",38250.0
152230/JL/UTM/0922,09/14/2022 16:51:34,10001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Deposit Payment,"250,00",7500.0
152232/JL/UTM/0922,09/14/2022 16:56:12,10001,PHOTO COPY HVS F4/A4S 70 GR,326.0,Sheet,Deposit Payment,"250,00",81500.0
152237/JL/UTM/0922,09/14/2022 17:07:53,10001,PHOTO COPY HVS F4/A4S 70 GR,238.0,Sheet,Deposit Payment,"300,00",71400.0
152250/JL/UTM/0922,09/15/2022 09:41:50,10001,PHOTO COPY HVS F4/A4S 70 GR,9.0,Sheet,Deposit Payment,"250,00",2250.0
152251/JL/UTM/0922,09/15/2022 10:03:36,10001,PHOTO COPY HVS F4/A4S 70 GR,528.0,Sheet,Deposit Payment,"250,00",132000.0
152264/JL/UTM/0922,09/15/2022 11:18:16,10001,PHOTO COPY HVS F4/A4S 70 GR,108.0,Sheet,Deposit Payment,"600,00",64800.0
152265/JL/UTM/0922,09/15/2022 11:21:26,10001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"300,00",15000.0
152270/JL/UTM/0922,09/15/2022 11:41:16,10001,PHOTO COPY HVS F4/A4S 70 GR,120.0,Sheet,Deposit Payment,"250,00",30000.0
152272/JL/UTM/0922,09/15/2022 11:57:53,10001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Deposit Payment,"250,00",7500.0
152277/JL/UTM/0922,09/15/2022 12:37:27,10001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Deposit Payment,"300,00",150000.0
152283/JL/UTM/0922,09/15/2022 13:42:58,10001,PHOTO COPY HVS F4/A4S 70 GR,101.0,Sheet,Deposit Payment,"250,00",25250.0
152285/JL/UTM/0922,09/15/2022 13:55:22,10001,PHOTO COPY HVS F4/A4S 70 GR,57.0,Sheet,Deposit Payment,"350,00",19950.0
152288/JL/UTM/0922,09/15/2022 14:07:40,10001,PHOTO COPY HVS F4/A4S 70 GR,836.0,Sheet,Deposit Payment,"250,00",209000.0
152297/JL/UTM/0922,09/15/2022 15:34:21,10001,PHOTO COPY HVS F4/A4S 70 GR,1842.0,Sheet,Deposit Payment,"250,00",460500.0
152303/JL/UTM/0922,09/15/2022 16:15:50,10001,PHOTO COPY HVS F4/A4S 70 GR,141.0,Sheet,Deposit Payment,"250,00",35250.0
152311/JL/UTM/0922,09/15/2022 17:19:15,10001,PHOTO COPY HVS F4/A4S 70 GR,198.0,Sheet,Deposit Payment,"300,00",59400.0
152315/JL/UTM/0922,09/15/2022 17:28:54,10001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Deposit Payment,"250,00",3750.0
152321/JL/UTM/0922,09/16/2022 08:43:40,10001,PHOTO COPY HVS F4/A4S 70 GR,297.0,Sheet,Deposit Payment,"250,00",74250.0
152327/JL/UTM/0922,09/16/2022 10:22:11,10001,PHOTO COPY HVS F4/A4S 70 GR,54.0,Sheet,Deposit Payment,"300,00",16200.0
152330/JL/UTM/0922,09/16/2022 10:25:52,10001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Deposit Payment,"300,00",30000.0
152336/JL/UTM/0922,09/16/2022 10:57:19,10001,PHOTO COPY HVS F4/A4S 70 GR,168.0,Sheet,Deposit Payment,"250,00",42000.0
152339/JL/UTM/0922,09/16/2022 11:45:43,10001,PHOTO COPY HVS F4/A4S 70 GR,456.0,Sheet,Deposit Payment,"250,00",114000.0
152340/JL/UTM/0922,09/16/2022 11:47:29,10001,PHOTO COPY HVS F4/A4S 70 GR,160.0,Sheet,Deposit Payment,"250,00",40000.0
152341/JL/UTM/0922,09/16/2022 12:03:33,10001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Deposit Payment,"250,00",7500.0
152348/JL/UTM/0922,09/16/2022 13:56:58,10001,PHOTO COPY HVS F4/A4S 70 GR,21.0,Sheet,Deposit Payment,"300,00",6300.0
152365/JL/UTM/0922,09/16/2022 15:05:23,10001,PHOTO COPY HVS F4/A4S 70 GR,2491.0,Sheet,Deposit Payment,"300,00",747300.0
152365/JL/UTM/0922,09/16/2022 15:05:23,10006,PHOTO COPY COLORED HVS F4/A4S 70 GR,28.0,Sheet,Deposit Payment,"450,00",12600.0
152380/JL/UTM/0922,09/16/2022 15:57:59,10001,PHOTO COPY HVS F4/A4S 70 GR,114.0,Sheet,Deposit Payment,"250,00",28500.0
152386/JL/UTM/0922,09/16/2022 16:17:09,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"250,00",2500.0
152388/JL/UTM/0922,09/16/2022 16:21:31,10001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Deposit Payment,"250,00",2000.0
152398/JL/UTM/0922,09/16/2022 16:48:03,10001,PHOTO COPY HVS F4/A4S 70 GR,1170.0,Sheet,Deposit Payment,"300,00",351000.0
152406/JL/UTM/0922,09/16/2022 17:29:43,10001,PHOTO COPY HVS F4/A4S 70 GR,69.0,Sheet,Deposit Payment,"250,00",17250.0
152412/JL/UTM/0922,09/17/2022 09:38:14,10001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Deposit Payment,"250,00",125000.0
152428/JL/UTM/0922,09/17/2022 12:57:58,10001,PHOTO COPY HVS F4/A4S 70 GR,150.0,Sheet,Deposit Payment,"300,00",45000.0
152438/JL/UTM/0922,09/17/2022 14:00:11,10001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Deposit Payment,"250,00",1000.0
152451/JL/UTM/0922,09/17/2022 16:46:20,10001,PHOTO COPY HVS F4/A4S 70 GR,1738.0,Sheet,Deposit Payment,"250,00",434500.0
152452/JL/UTM/0922,09/17/2022 16:47:32,10002,PHOTO COPY HVS A3 70 GR,32.0,Sheet,Deposit Payment,"600,00",19200.0
152455/JL/UTM/0922,09/17/2022 16:52:00,10001,PHOTO COPY HVS F4/A4S 70 GR,113.0,Sheet,Deposit Payment,"250,00",28250.0
152463/JL/UTM/0922,09/17/2022 17:32:58,10006,PHOTO COPY COLORED HVS F4/A4S 70 GR,300.0,Sheet,Deposit Payment,"400,00",120000.0
152468/JL/UTM/0922,09/19/2022 10:38:43,10001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Deposit Payment,"300,00",9900.0
152469/JL/UTM/0922,09/19/2022 10:39:20,10001,PHOTO COPY HVS F4/A4S 70 GR,84.0,Sheet,Deposit Payment,"300,00",25200.0
152471/JL/UTM/0922,09/19/2022 10:50:50,10001,PHOTO COPY HVS F4/A4S 70 GR,45.0,Sheet,Deposit Payment,"300,00",13500.0
152472/JL/UTM/0922,09/19/2022 10:52:30,10001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Deposit Payment,"250,00",5000.0
152489/JL/UTM/0922,09/19/2022 13:15:33,10001,PHOTO COPY HVS F4/A4S 70 GR,960.0,Sheet,Deposit Payment,"300,00",288000.0
152491/JL/UTM/0922,09/19/2022 13:27:35,10001,PHOTO COPY HVS F4/A4S 70 GR,174.0,Sheet,Deposit Payment,"250,00",43500.0
152511/JL/UTM/0922,09/19/2022 16:09:22,10001,PHOTO COPY HVS F4/A4S 70 GR,145.0,Sheet,Deposit Payment,"300,00",43500.0
152518/JL/UTM/0922,09/19/2022 16:52:31,10001,PHOTO COPY HVS F4/A4S 70 GR,27.0,Sheet,Deposit Payment,"250,00",6750.0
152521/JL/UTM/0922,09/19/2022 17:28:08,10001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"250,00",12500.0
152524/JL/UTM/0922,09/19/2022 17:47:15,10001,PHOTO COPY HVS F4/A4S 70 GR,44.0,Sheet,Deposit Payment,"300,00",13200.0
152526/JL/UTM/0922,09/20/2022 08:34:49,10001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Deposit Payment,"250,00",5000.0
152530/JL/UTM/0922,09/20/2022 09:23:42,10001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Deposit Payment,"250,00",4000.0
152531/JL/UTM/0922,09/20/2022 10:13:04,10001,PHOTO COPY HVS F4/A4S 70 GR,444.0,Sheet,Deposit Payment,"300,00",133200.0
152537/JL/UTM/0922,09/20/2022 10:55:35,10001,PHOTO COPY HVS F4/A4S 70 GR,3170.0,Sheet,Deposit Payment,"250,00",792500.0
152539/JL/UTM/0922,09/20/2022 11:00:52,10001,PHOTO COPY HVS F4/A4S 70 GR,140.0,Sheet,Deposit Payment,"250,00",35000.0
152541/JL/UTM/0922,09/20/2022 11:16:08,10001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Deposit Payment,"250,00",3750.0
152544/JL/UTM/0922,09/20/2022 12:02:51,10001,PHOTO COPY HVS F4/A4S 70 GR,82.0,Sheet,Deposit Payment,"250,00",20500.0
152545/JL/UTM/0922,09/20/2022 12:03:41,10001,PHOTO COPY HVS F4/A4S 70 GR,42.0,Sheet,Deposit Payment,"300,00",12600.0
152546/JL/UTM/0922,09/20/2022 12:04:25,10001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Deposit Payment,"250,00",10000.0
152548/JL/UTM/0922,09/20/2022 12:06:47,10001,PHOTO COPY HVS F4/A4S 70 GR,1667.0,Sheet,Deposit Payment,"300,00",500100.0
152550/JL/UTM/0922,09/20/2022 12:11:58,10001,PHOTO COPY HVS F4/A4S 70 GR,908.0,Sheet,Deposit Payment,"300,00",272400.0
152551/JL/UTM/0922,09/20/2022 12:12:56,10001,PHOTO COPY HVS F4/A4S 70 GR,176.0,Sheet,Deposit Payment,"300,00",52800.0
152553/JL/UTM/0922,09/20/2022 12:15:21,10001,PHOTO COPY HVS F4/A4S 70 GR,560.0,Sheet,Deposit Payment,"300,00",168000.0
152556/JL/UTM/0922,09/20/2022 12:49:37,10001,PHOTO COPY HVS F4/A4S 70 GR,49.0,Sheet,Deposit Payment,"250,00",12250.0
152563/JL/UTM/0922,09/20/2022 13:41:00,10001,PHOTO COPY HVS F4/A4S 70 GR,83.0,Sheet,Deposit Payment,"300,00",24900.0
152572/JL/UTM/0922,09/20/2022 14:41:21,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"250,00",2500.0
152582/JL/UTM/0922,09/20/2022 15:24:12,10001,PHOTO COPY HVS F4/A4S 70 GR,79.0,Sheet,Deposit Payment,"250,00",19750.0
152585/JL/UTM/0922,09/20/2022 15:32:02,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"250,00",2500.0
152586/JL/UTM/0922,09/20/2022 15:40:28,10001,PHOTO COPY HVS F4/A4S 70 GR,198.0,Sheet,Deposit Payment,"250,00",49500.0
152587/JL/UTM/0922,09/20/2022 15:41:34,10001,PHOTO COPY HVS F4/A4S 70 GR,153.0,Sheet,Deposit Payment,"250,00",38250.0
152588/JL/UTM/0922,09/20/2022 15:42:39,10001,PHOTO COPY HVS F4/A4S 70 GR,41.0,Sheet,Deposit Payment,"250,00",10250.0
152590/JL/UTM/0922,09/20/2022 16:01:27,10001,PHOTO COPY HVS F4/A4S 70 GR,318.0,Sheet,Deposit Payment,"300,00",95400.0
152591/JL/UTM/0922,09/20/2022 16:04:34,10001,PHOTO COPY HVS F4/A4S 70 GR,967.0,Sheet,Deposit Payment,"250,00",241750.0
152600/JL/UTM/0922,09/20/2022 17:05:32,10001,PHOTO COPY HVS F4/A4S 70 GR,331.0,Sheet,Deposit Payment,"250,00",82750.0
152612/JL/UTM/0922,09/21/2022 09:59:00,10001,PHOTO COPY HVS F4/A4S 70 GR,208.0,Sheet,Deposit Payment,"250,00",52000.0
152614/JL/UTM/0922,09/21/2022 10:20:33,10001,PHOTO COPY HVS F4/A4S 70 GR,107.0,Sheet,Deposit Payment,"250,00",26750.0
152620/JL/UTM/0922,09/21/2022 10:40:57,10001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Deposit Payment,"250,00",4000.0
152623/JL/UTM/0922,09/21/2022 11:19:49,10001,PHOTO COPY HVS F4/A4S 70 GR,674.0,Sheet,Deposit Payment,"250,00",168500.0
152623/JL/UTM/0922,09/21/2022 11:19:49,10001,PHOTO COPY HVS F4/A4S 70 GR,1900.0,Sheet,Deposit Payment,"250,00",475000.0
152624/JL/UTM/0922,09/21/2022 11:29:51,10001,PHOTO COPY HVS F4/A4S 70 GR,495.0,Sheet,Deposit Payment,"250,00",123750.0
152626/JL/UTM/0922,09/21/2022 11:52:11,10001,PHOTO COPY HVS F4/A4S 70 GR,25.0,Sheet,Deposit Payment,"250,00",6250.0
152627/JL/UTM/0922,09/21/2022 12:11:10,10001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Deposit Payment,"250,00",45000.0
152628/JL/UTM/0922,09/21/2022 12:12:17,10001,PHOTO COPY HVS F4/A4S 70 GR,293.0,Sheet,Deposit Payment,"300,00",87900.0
152632/JL/UTM/0922,09/21/2022 13:25:14,10001,PHOTO COPY HVS F4/A4S 70 GR,255.0,Sheet,Deposit Payment,"250,00",63750.0
152632/JL/UTM/0922,09/21/2022 13:25:14,10002,PHOTO COPY HVS A3 70 GR,2.0,Sheet,Deposit Payment,"600,00",1200.0
152639/JL/UTM/0922,09/21/2022 13:57:25,10001,PHOTO COPY HVS F4/A4S 70 GR,80.0,Sheet,Deposit Payment,"250,00",20000.0
152646/JL/UTM/0922,09/21/2022 15:18:54,10001,PHOTO COPY HVS F4/A4S 70 GR,360.0,Sheet,Deposit Payment,"250,00",90000.0
152650/JL/UTM/0922,09/21/2022 15:46:34,10001,PHOTO COPY HVS F4/A4S 70 GR,866.0,Sheet,Deposit Payment,"300,00",259800.0
152654/JL/UTM/0922,09/21/2022 16:04:39,10001,PHOTO COPY HVS F4/A4S 70 GR,402.0,Sheet,Deposit Payment,"300,00",120600.0
152672/JL/UTM/0922,09/22/2022 10:23:09,10001,PHOTO COPY HVS F4/A4S 70 GR,116.0,Sheet,Deposit Payment,"250,00",29000.0
152678/JL/UTM/0922,09/22/2022 11:34:23,10001,PHOTO COPY HVS F4/A4S 70 GR,19.0,Sheet,Deposit Payment,"300,00",5700.0
152680/JL/UTM/0922,09/22/2022 11:37:02,10001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Deposit Payment,"300,00",1200.0
152682/JL/UTM/0922,09/22/2022 11:44:38,10001,PHOTO COPY HVS F4/A4S 70 GR,80.0,Sheet,Deposit Payment,"300,00",24000.0
152685/JL/UTM/0922,09/22/2022 12:05:42,10001,PHOTO COPY HVS F4/A4S 70 GR,1871.0,Sheet,Deposit Payment,"300,00",561300.0
152686/JL/UTM/0922,09/22/2022 12:06:36,10001,PHOTO COPY HVS F4/A4S 70 GR,124.0,Sheet,Deposit Payment,"300,00",37200.0
152692/JL/UTM/0922,09/22/2022 13:35:21,10001,PHOTO COPY HVS F4/A4S 70 GR,578.0,Sheet,Deposit Payment,"300,00",173400.0
152693/JL/UTM/0922,09/22/2022 13:35:45,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"250,00",2500.0
152696/JL/UTM/0922,09/22/2022 13:51:46,10001,PHOTO COPY HVS F4/A4S 70 GR,18.0,Sheet,Deposit Payment,"250,00",4500.0
152706/JL/UTM/0922,09/22/2022 14:53:04,10001,PHOTO COPY HVS F4/A4S 70 GR,301.0,Sheet,Deposit Payment,"250,00",75250.0
152709/JL/UTM/0922,09/22/2022 15:09:06,10001,PHOTO COPY HVS F4/A4S 70 GR,102.0,Sheet,Deposit Payment,"250,00",25500.0
152710/JL/UTM/0922,09/22/2022 15:12:08,10001,PHOTO COPY HVS F4/A4S 70 GR,5174.0,Sheet,Deposit Payment,"500,00",2587000.0
152714/JL/UTM/0922,09/22/2022 16:04:17,10001,PHOTO COPY HVS F4/A4S 70 GR,26.0,Sheet,Deposit Payment,"250,00",6500.0
152733/JL/UTM/0922,09/23/2022 10:38:34,10001,PHOTO COPY HVS F4/A4S 70 GR,589.0,Sheet,Deposit Payment,"300,00",176700.0
152734/JL/UTM/0922,09/23/2022 10:39:34,10001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Deposit Payment,"300,00",18000.0
152742/JL/UTM/0922,09/23/2022 10:54:43,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"300,00",3000.0
152752/JL/UTM/0922,09/23/2022 11:57:36,10001,PHOTO COPY HVS F4/A4S 70 GR,1.0,Sheet,Deposit Payment,"135000,00",135000.0
152755/JL/UTM/0922,09/23/2022 13:31:35,10001,PHOTO COPY HVS F4/A4S 70 GR,9044.0,Sheet,Deposit Payment,"250,00",2261000.0
152756/JL/UTM/0922,09/23/2022 13:35:05,10001,PHOTO COPY HVS F4/A4S 70 GR,433.0,Sheet,Deposit Payment,"250,00",108250.0
152760/JL/UTM/0922,09/23/2022 13:56:16,10001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Deposit Payment,"250,00",3000.0
152768/JL/UTM/0922,09/23/2022 14:46:48,10001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Deposit Payment,"250,00",2500.0
152778/JL/UTM/0922,09/23/2022 15:26:48,10001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Deposit Payment,"250,00",8250.0
152779/JL/UTM/0922,09/23/2022 15:34:39,10001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Deposit Payment,"250,00",7500.0
152782/JL/UTM/0922,09/23/2022 15:47:11,10001,PHOTO COPY HVS F4/A4S 70 GR,280.0,Sheet,Deposit Payment,"250,00",70000.0
152785/JL/UTM/0922,09/23/2022 16:10:39,10001,PHOTO COPY HVS F4/A4S 70 GR,124.0,Sheet,Deposit Payment,"1500,00",186000.0
152787/JL/UTM/0922,09/23/2022 16:19:30,10001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Deposit Payment,"500,00",90000.0
152790/JL/UTM/0922,09/23/2022 17:48:54,10001,PHOTO COPY HVS F4/A4S 70 GR,756.0,Sheet,Deposit Payment,"500,00",378000.0
152790/JL/UTM/0922,09/23/2022 17:48:54,10001,PHOTO COPY HVS F4/A4S 70 GR,3024.0,Sheet,Deposit Payment,"250,00",756000.0
152791/JL/UTM/0922,09/23/2022 17:49:42,10001,PHOTO COPY HVS F4/A4S 70 GR,1.0,Sheet,Deposit Payment,"24000,00",24000.0
152794/JL/UTM/0922,09/24/2022 08:38:49,10001,PHOTO COPY HVS F4/A4S 70 GR,230.0,Sheet,Deposit Payment,"300,00",69000.0
152802/JL/UTM/0922,09/24/2022 11:32:59,10001,PHOTO COPY HVS F4/A4S 70 GR,210.0,Sheet,Deposit Payment,"250,00",52500.0
152805/JL/UTM/0922,09/24/2022 11:59:33,10002,PHOTO COPY HVS A3 70 GR,14.0,Sheet,Deposit Payment,"600,00",8400.0
152812/JL/UTM/0922,09/24/2022 13:45:05,10001,PHOTO COPY HVS F4/A4S 70 GR,28.0,Sheet,Deposit Payment,"250,00",7000.0
152814/JL/UTM/0922,09/24/2022 14:16:16,10001,PHOTO COPY HVS F4/A4S 70 GR,672.0,Sheet,Deposit Payment,"250,00",168000.0
152823/JL/UTM/0922,09/24/2022 14:50:45,10001,PHOTO COPY HVS F4/A4S 70 GR,305.0,Sheet,Deposit Payment,"250,00",76250.0
152832/JL/UTM/0922,09/24/2022 16:48:19,10001,PHOTO COPY HVS F4/A4S 70 GR,408.0,Sheet,Deposit Payment,"250,00",102000.0
152836/JL/UTM/0922,09/24/2022 17:00:56,10001,PHOTO COPY HVS F4/A4S 70 GR,870.0,Sheet,Deposit Payment,"250,00",217500.0
152839/JL/UTM/0922,09/24/2022 17:17:18,10001,PHOTO COPY HVS F4/A4S 70 GR,397.0,Sheet,Deposit Payment,"250,00",99250.0
152840/JL/UTM/0922,09/24/2022 17:19:42,10001,PHOTO COPY HVS F4/A4S 70 GR,99.0,Sheet,Deposit Payment,"250,00",24750.0
152843/JL/UTM/0922,09/24/2022 17:54:14,10006,PHOTO COPY COLORED HVS F4/A4S 70 GR,750.0,Sheet,Deposit Payment,"400,00",300000.0
152859/JL/UTM/0922,09/26/2022 11:36:49,10001,PHOTO COPY HVS F4/A4S 70 GR,2356.0,Sheet,Deposit Payment,"300,00",706800.0
152863/JL/UTM/0922,09/26/2022 12:00:24,10001,PHOTO COPY HVS F4/A4S 70 GR,132.0,Sheet,Deposit Payment,"300,00",39600.0
152868/JL/UTM/0922,09/26/2022 13:06:25,10001,PHOTO COPY HVS F4/A4S 70 GR,65.0,Sheet,Deposit Payment,"250,00",16250.0
152878/JL/UTM/0922,09/26/2022 14:12:36,10001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Deposit Payment,"300,00",1800.0
152879/JL/UTM/0922,09/26/2022 14:14:02,10001,PHOTO COPY HVS F4/A4S 70 GR,44.0,Sheet,Deposit Payment,"300,00",13200.0
152884/JL/UTM/0922,09/26/2022 14:39:03,10001,PHOTO COPY HVS F4/A4S 70 GR,54.0,Sheet,Deposit Payment,"300,00",16200.0
152888/JL/UTM/0922,09/26/2022 15:13:16,10001,PHOTO COPY HVS F4/A4S 70 GR,62.0,Sheet,Deposit Payment,"300,00",18600.0
152891/JL/UTM/0922,09/26/2022 15:39:26,10001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Deposit Payment,"250,00",50000.0
152897/JL/UTM/0922,09/26/2022 16:04:52,10001,PHOTO COPY HVS F4/A4S 70 GR,16.0,Sheet,Deposit Payment,"250,00",4000.0
152899/JL/UTM/0922,09/26/2022 16:26:42,10001,PHOTO COPY HVS F4/A4S 70 GR,490.0,Sheet,Deposit Payment,"250,00",122500.0
152906/JL/UTM/0922,09/26/2022 17:11:36,10001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Deposit Payment,"250,00",3750.0
152906/JL/UTM/0922,09/26/2022 17:11:36,10006,PHOTO COPY COLORED HVS F4/A4S 70 GR,15.0,Sheet,Deposit Payment,"3500,00",52500.0
152912/JL/UTM/0922,09/26/2022 17:46:26,10001,PHOTO COPY HVS F4/A4S 70 GR,604.0,Sheet,Deposit Payment,"250,00",151000.0
152916/JL/UTM/0922,09/27/2022 08:55:04,10001,PHOTO COPY HVS F4/A4S 70 GR,808.0,Sheet,Deposit Payment,"300,00",242400.0
152931/JL/UTM/0922,09/27/2022 10:30:31,10001,PHOTO COPY HVS F4/A4S 70 GR,425.0,Sheet,Deposit Payment,"300,00",127500.0
152933/JL/UTM/0922,09/27/2022 10:32:04,10001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Deposit Payment,"250,00",2000.0
152935/JL/UTM/0922,09/27/2022 10:36:55,10001,PHOTO COPY HVS F4/A4S 70 GR,150.0,Sheet,Deposit Payment,"300,00",45000.0
152936/JL/UTM/0922,09/27/2022 10:38:35,10001,PHOTO COPY HVS F4/A4S 70 GR,42.0,Sheet,Deposit Payment,"250,00",10500.0
152936/JL/UTM/0922,09/27/2022 10:38:35,10002,PHOTO COPY HVS A3 70 GR,3.0,Sheet,Deposit Payment,"600,00",1800.0
